learner_id,item_id,skill_id,attempt_order,correct,attempted,paper_year,domain,data_status
SIM_0045,SFLA_2019_Q2_vi,KC04,1,1,1,2019,sfla,SIMULATED
SIM_0045,SFLA_2019_Q4c_ii,KC09,2,0,1,2019,sfla,SIMULATED
SIM_0045,SFLA_2020_Q2_iii,KC04,3,0,1,2020,sfla,SIMULATED
SIM_0045,SFLA_2020_Q2_i,KC03,4,0,1,2020,sfla,SIMULATED
SIM_0045,SFLA_2020_Q1a,KC01,5,0,1,2020,sfla,SIMULATED
SIM_0045,SFLA_2020_Q2_vi,KC05,6,1,1,2020,sfla,SIMULATED
SIM_0045,SFLA_2020_Q3a,KC06,7,1,1,2020,sfla,SIMULATED
SIM_0045,SFLA_2020_Q4d,KC09,8,1,1,2020,sfla,SIMULATED
SIM_0045,SFLA_2020_Q2_iv,KC05,9,1,1,2020,sfla,SIMULATED
SIM_0045,SFLA_2019_Q4c_ii,KC09,10,1,1,2019,sfla,SIMULATED
SIM_0045,SFLA_2019_Q4c_i,KC08,11,1,1,2019,sfla,SIMULATED
SIM_0045,SFLA_2020_Q1c,KC02,12,1,1,2020,sfla,SIMULATED
SIM_0045,SFLA_2019_Q2_ii,KC04,13,0,1,2019,sfla,SIMULATED
SIM_0045,SFLA_2019_Q1a_i,KC01,14,1,1,2019,sfla,SIMULATED
SIM_0045,SFLA_2020_Q2_vi,KC05,15,1,1,2020,sfla,SIMULATED
SIM_0046,SFLA_2019_Q2_iv,KC05,1,0,1,2019,sfla,SIMULATED
SIM_0046,SFLA_2020_Q4d,KC09,2,1,1,2020,sfla,SIMULATED
SIM_0046,SFLA_2019_Q3a,KC06,3,1,1,2019,sfla,SIMULATED
SIM_0046,SFLA_2019_Q2_v,KC03,4,1,1,2019,sfla,SIMULATED
SIM_0046,SFLA_2020_Q4a,KC08,5,1,1,2020,sfla,SIMULATED
SIM_0046,SFLA_2020_Q2_iv,KC05,6,1,1,2020,sfla,SIMULATED
SIM_0046,SFLA_2020_Q2_i,KC03,7,0,1,2020,sfla,SIMULATED
SIM_0046,SFLA_2020_Q1d,KC03,8,1,1,2020,sfla,SIMULATED
SIM_0046,SFLA_2019_Q4b,KC09,9,0,1,2019,sfla,SIMULATED
SIM_0046,SFLA_2019_Q1b,KC02,10,1,1,2019,sfla,SIMULATED
SIM_0046,SFLA_2019_Q2_ii,KC04,11,0,1,2019,sfla,SIMULATED
SIM_0046,SFLA_2020_Q1d,KC03,12,1,1,2020,sfla,SIMULATED
SIM_0046,SFLA_2020_Q2_v,KC05,13,1,1,2020,sfla,SIMULATED
SIM_0046,SFLA_2020_Q1a,KC01,14,0,1,2020,sfla,SIMULATED
SIM_0046,SFLA_2019_Q4a,KC08,15,0,1,2019,sfla,SIMULATED
SIM_0046,SFLA_2019_Q4b,KC09,16,0,1,2019,sfla,SIMULATED
SIM_0046,SFLA_2020_Q3a,KC06,17,1,1,2020,sfla,SIMULATED
SIM_0046,SFLA_2020_Q4b,KC08,18,1,1,2020,sfla,SIMULATED
SIM_0046,SFLA_2019_Q2_i,KC03,19,1,1,2019,sfla,SIMULATED
SIM_0046,SFLA_2020_Q1c,KC02,20,1,1,2020,sfla,SIMULATED
SIM_0047,SFLA_2020_Q2_ii,KC04,1,0,1,2020,sfla,SIMULATED
SIM_0047,SFLA_2019_Q2_iii,KC04,2,0,1,2019,sfla,SIMULATED
SIM_0047,SFLA_2019_Q4c_i,KC08,3,1,1,2019,sfla,SIMULATED
SIM_0047,SFLA_2020_Q2_v,KC05,4,1,1,2020,sfla,SIMULATED
SIM_0047,SFLA_2019_Q4c_ii,KC09,5,1,1,2019,sfla,SIMULATED
SIM_0047,SFLA_2019_Q2_i,KC03,6,1,1,2019,sfla,SIMULATED
SIM_0047,SFLA_2019_Q2_vii,KC05,7,1,1,2019,sfla,SIMULATED
SIM_0047,SFLA_2019_Q4b,KC09,8,1,1,2019,sfla,SIMULATED
SIM_0047,SFLA_2019_Q4a,KC08,9,1,1,2019,sfla,SIMULATED
SIM_0047,SFLA_2020_Q4c,KC09,10,1,1,2020,sfla,SIMULATED
SIM_0047,SFLA_2020_Q3b,KC07,11,1,1,2020,sfla,SIMULATED
SIM_0047,SFLA_2019_Q2_v,KC03,12,1,1,2019,sfla,SIMULATED
SIM_0047,SFLA_2020_Q2_iv,KC05,13,1,1,2020,sfla,SIMULATED
SIM_0047,SFLA_2019_Q4a,KC08,14,1,1,2019,sfla,SIMULATED
SIM_0047,SFLA_2019_Q2_iv,KC05,15,0,1,2019,sfla,SIMULATED
SIM_0047,SFLA_2020_Q4b,KC08,16,1,1,2020,sfla,SIMULATED
SIM_0047,SFLA_2019_Q1b,KC02,17,0,1,2019,sfla,SIMULATED
SIM_0047,SFLA_2019_Q1a_i,KC01,18,1,1,2019,sfla,SIMULATED
SIM_0047,SFLA_2019_Q4a,KC08,19,0,1,2019,sfla,SIMULATED
SIM_0047,SFLA_2019_Q4c_i,KC08,20,0,1,2019,sfla,SIMULATED
SIM_0047,SFLA_2019_Q4c_ii,KC09,21,1,1,2019,sfla,SIMULATED
SIM_0048,SFLA_2019_Q2_ii,KC04,1,1,1,2019,sfla,SIMULATED
SIM_0048,SFLA_2019_Q1c,KC02,2,1,1,2019,sfla,SIMULATED
SIM_0048,SFLA_2020_Q4b,KC08,3,1,1,2020,sfla,SIMULATED
SIM_0048,SFLA_2019_Q4c_i,KC08,4,1,1,2019,sfla,SIMULATED
SIM_0048,SFLA_2020_Q1c,KC02,5,0,1,2020,sfla,SIMULATED
SIM_0048,SFLA_2020_Q3a,KC06,6,1,1,2020,sfla,SIMULATED
SIM_0048,SFLA_2019_Q2_v,KC03,7,1,1,2019,sfla,SIMULATED
SIM_0048,SFLA_2019_Q1c,KC02,8,1,1,2019,sfla,SIMULATED
SIM_0048,SFLA_2019_Q3a,KC06,9,1,1,2019,sfla,SIMULATED
SIM_0048,SFLA_2019_Q3b,KC07,10,1,1,2019,sfla,SIMULATED
SIM_0048,SFLA_2019_Q2_iii,KC04,11,1,1,2019,sfla,SIMULATED
SIM_0048,SFLA_2019_Q2_iii,KC04,12,1,1,2019,sfla,SIMULATED
SIM_0048,SFLA_2019_Q2_iii,KC04,13,1,1,2019,sfla,SIMULATED
SIM_0048,SFLA_2020_Q2_iv,KC05,14,1,1,2020,sfla,SIMULATED
SIM_0048,SFLA_2020_Q1a,KC01,15,1,1,2020,sfla,SIMULATED
SIM_0048,SFLA_2019_Q1a_i,KC01,16,1,1,2019,sfla,SIMULATED
SIM_0048,SFLA_2020_Q2_iv,KC05,17,1,1,2020,sfla,SIMULATED
SIM_0048,SFLA_2020_Q3b,KC07,18,1,1,2020,sfla,SIMULATED
SIM_0048,SFLA_2020_Q4b,KC08,19,1,1,2020,sfla,SIMULATED
SIM_0048,SFLA_2020_Q2_i,KC03,20,1,1,2020,sfla,SIMULATED
SIM_0049,SFLA_2019_Q1b,KC02,1,0,1,2019,sfla,SIMULATED
SIM_0049,SFLA_2019_Q2_vii,KC05,2,1,1,2019,sfla,SIMULATED
SIM_0049,SFLA_2019_Q3b,KC07,3,1,1,2019,sfla,SIMULATED
SIM_0049,SFLA_2019_Q4c_i,KC08,4,0,1,2019,sfla,SIMULATED
SIM_0049,SFLA_2019_Q3a,KC06,5,1,1,2019,sfla,SIMULATED
SIM_0049,SFLA_2020_Q2_ii,KC04,6,1,1,2020,sfla,SIMULATED
SIM_0049,SFLA_2019_Q2_i,KC03,7,1,1,2019,sfla,SIMULATED
SIM_0049,SFLA_2019_Q2_vii,KC05,8,1,1,2019,sfla,SIMULATED
SIM_0049,SFLA_2019_Q4c_i,KC08,9,1,1,2019,sfla,SIMULATED
SIM_0049,SFLA_2020_Q1b,KC02,10,1,1,2020,sfla,SIMULATED
SIM_0049,SFLA_2020_Q4a,KC08,11,0,1,2020,sfla,SIMULATED
SIM_0049,SFLA_2019_Q1b,KC02,12,1,1,2019,sfla,SIMULATED
SIM_0049,SFLA_2019_Q1c,KC02,13,1,1,2019,sfla,SIMULATED
SIM_0049,SFLA_2019_Q4b,KC09,14,1,1,2019,sfla,SIMULATED
SIM_0049,SFLA_2020_Q4c,KC09,15,1,1,2020,sfla,SIMULATED
SIM_0049,SFLA_2020_Q2_ii,KC04,16,1,1,2020,sfla,SIMULATED
SIM_0049,SFLA_2019_Q2_v,KC03,17,0,1,2019,sfla,SIMULATED
SIM_0049,SFLA_2019_Q2_iv,KC05,18,1,1,2019,sfla,SIMULATED
SIM_0049,SFLA_2020_Q2_iv,KC05,19,1,1,2020,sfla,SIMULATED
SIM_0049,SFLA_2019_Q4b,KC09,20,0,1,2019,sfla,SIMULATED
SIM_0049,SFLA_2020_Q1d,KC03,21,0,1,2020,sfla,SIMULATED
SIM_0049,SFLA_2020_Q2_ii,KC04,22,1,1,2020,sfla,SIMULATED
SIM_0049,SFLA_2020_Q2_v,KC05,23,1,1,2020,sfla,SIMULATED
