user_id,interaction_position,skill_id,actual,bkt_probability,dkt_probability,sakt_probability,total_test_interactions,prior_interactions,Available History Stratum,Training Skill Frequency,skill_tag,Skill Frequency Group,bkt_prediction,bkt_correct,dkt_prediction,dkt_correct,causal_sakt_prediction,causal_sakt_correct,probability_range,class_disagreement,large_probability_disagreement,number_of_correct_models,prediction_pattern
1506285784,7,46,0,0.6275542462438939,0.618257,0.57349783,22,6,Early history (6-20 prior),43887,173,Common skill (top 75%),0,True,1,False,0,True,0.05405641442245224,True,False,2,0-1-0
1287766226,18,1,1,0.5477009088964668,0.60175556,0.567597,79,17,Early history (6-20 prior),66704,10,Common skill (top 75%),0,False,1,True,0,False,0.05405465054796066,True,False,1,0-1-0
1768253695,524,77,1,0.5369788727699676,0.58023375,0.5910317,552,523,Extensive history (501+ prior),20222,47,Common skill (top 75%),0,False,0,False,1,True,0.05405279780040595,True,False,1,0-0-1
271398990,613,26,1,0.6620147109697493,0.67722344,0.7160662,618,612,Extensive history (501+ prior),259353,143,Common skill (top 75%),0,False,1,True,1,True,0.0540514706899492,True,False,2,0-1-1
926581887,583,99,1,0.6527664816400452,0.5987153,0.6333434,634,582,Extensive history (501+ prior),16523,75,Common skill (top 75%),0,False,1,True,1,True,0.05405117631167611,True,False,2,0-1-1
329807172,126,66,1,0.6398609273848257,0.58581483,0.6374376,210,125,Experienced history (101-500 prior),17188,33,Common skill (top 75%),0,False,0,False,1,True,0.05404609374377345,True,False,1,0-0-1
1142723734,191,90,1,0.6492207861224879,0.70326644,0.6637235,246,190,Experienced history (101-500 prior),99789,62,Common skill (top 75%),0,False,1,True,1,True,0.0540456556995641,True,False,2,0-1-1
1989698529,167,53,1,0.618587535143299,0.6315262,0.6726332,195,166,Experienced history (101-500 prior),25421,181,Common skill (top 75%),0,False,1,True,1,True,0.05404563593824396,True,False,2,0-1-1
650327571,69,114,1,0.5939023369483821,0.55511826,0.60916376,153,68,Established history (51-100 prior),85562,96,Common skill (top 75%),0,False,0,False,1,True,0.05404549837112427,True,False,1,0-0-1
285501952,264,66,0,0.6583351963418126,0.638616,0.69265985,288,263,Experienced history (101-500 prior),17188,33,Common skill (top 75%),0,True,1,False,1,False,0.05404382944107056,True,False,1,0-1-1
415275062,15,29,1,0.6237332170316898,0.569693,0.6029952,21,14,Early history (6-20 prior),35585,148,Common skill (top 75%),0,False,0,False,1,True,0.05404018810484046,True,False,1,0-0-1
875954647,71,83,0,0.6256858140235335,0.67972445,0.6334254,107,70,Established history (51-100 prior),121375,53,Common skill (top 75%),0,True,1,False,1,False,0.05403864085622723,True,False,1,0-1-1
1492192605,283,26,1,0.6242282442974727,0.67826605,0.62989336,376,282,Experienced history (101-500 prior),259353,143,Common skill (top 75%),0,False,1,True,1,True,0.054037804133923784,True,False,2,0-1-1
787562064,78,99,0,0.6104751405687657,0.59821224,0.6522467,99,77,Established history (51-100 prior),16523,75,Common skill (top 75%),0,True,1,False,1,False,0.05403447151184082,True,False,1,0-1-1
1182030127,526,91,0,0.5453487048440677,0.59767675,0.5436435,552,525,Extensive history (501+ prior),24105,64,Common skill (top 75%),0,True,1,False,0,True,0.05403327941894531,True,False,2,0-1-0
1538630405,133,104,1,0.5687330579492003,0.6227662,0.604563,213,132,Experienced history (101-500 prior),30754,80,Common skill (top 75%),0,False,1,True,1,True,0.054033138778552425,True,False,2,0-1-1
1962192564,168,0,1,0.6396896242143184,0.65051574,0.6937227,226,167,Experienced history (101-500 prior),97814,1,Common skill (top 75%),0,False,1,True,1,True,0.05403310070023237,True,False,2,0-1-1
959807613,62,78,0,0.6359669329005804,0.58193535,0.6075248,149,61,Established history (51-100 prior),24970,48,Common skill (top 75%),0,True,0,True,1,False,0.054031586774023976,True,False,2,0-0-1
431345840,192,33,1,0.6130669040098239,0.663285,0.66709834,197,191,Experienced history (101-500 prior),55336,155,Common skill (top 75%),0,False,1,True,1,True,0.05403143936252108,True,False,2,0-1-1
1657385119,175,68,1,0.664924187796174,0.71895456,0.6867774,270,174,Experienced history (101-500 prior),5292,37,Rare skill (bottom 25%),0,False,1,True,1,True,0.054030375344695125,True,False,2,0-1-1
31607295,105,111,1,0.6498998660150881,0.68858624,0.70392674,166,104,Experienced history (101-500 prior),63038,90,Common skill (top 75%),0,False,1,True,1,True,0.05402687606178569,True,False,2,0-1-1
228508587,104,111,1,0.6620746234455661,0.60804945,0.6450923,107,103,Experienced history (101-500 prior),63038,90,Common skill (top 75%),0,False,1,True,1,True,0.054025171140726025,True,False,2,0-1-1
1383080905,16,20,1,0.5666626521267129,0.6206867,0.5679888,17,15,Early history (6-20 prior),30246,133,Common skill (top 75%),0,False,1,True,0,False,0.054024057754116006,True,False,1,0-1-0
1622071182,16,103,0,0.6056244609731062,0.62494904,0.57093114,36,15,Early history (6-20 prior),85060,8,Common skill (top 75%),0,True,1,False,0,True,0.05401790142059326,True,False,2,0-1-0
1909096843,141,14,1,0.6271690288762712,0.6788492,0.68118185,174,140,Experienced history (101-500 prior),23448,125,Common skill (top 75%),0,False,1,True,1,True,0.05401281917289258,True,False,2,0-1-1
1883194923,26,40,1,0.5803168827763588,0.61187464,0.6343269,42,25,Developing history (21-50 prior),21756,166,Common skill (top 75%),0,False,1,True,1,True,0.054009992433449505,True,False,2,0-1-1
305248084,1557,96,1,0.6275371762074908,0.6305087,0.5764992,1602,1556,Extensive history (501+ prior),26082,72,Common skill (top 75%),0,False,1,True,0,False,0.05400949716567993,True,False,1,0-1-0
1308136,43,57,0,0.6563551778939033,0.71036273,0.65984374,65,42,Developing history (21-50 prior),62921,2,Common skill (top 75%),0,True,1,False,1,False,0.05400755451652761,True,False,1,0-1-1
1298025401,477,103,1,0.6279332191961988,0.6510337,0.68194073,482,476,Experienced history (101-500 prior),85060,8,Common skill (top 75%),0,False,1,True,1,True,0.05400751519024527,True,False,2,0-1-1
57844183,11,26,1,0.6359547359322587,0.58194774,0.5877467,78,10,Early history (6-20 prior),259353,143,Common skill (top 75%),0,False,0,False,1,True,0.05400699203958903,True,False,1,0-0-1
1139816583,23,90,0,0.6698836846110484,0.6621449,0.61587936,84,22,Developing history (21-50 prior),99789,62,Common skill (top 75%),0,True,1,False,1,False,0.05400432774993391,True,False,1,0-1-1
1513082210,31,88,1,0.6413989650405252,0.6953942,0.64531213,91,30,Developing history (21-50 prior),30791,60,Common skill (top 75%),0,False,1,True,1,True,0.05399525292746188,True,False,2,0-1-1
221224378,39,85,0,0.5619499198538559,0.5537712,0.60776454,95,38,Developing history (21-50 prior),55904,55,Common skill (top 75%),0,True,0,True,1,False,0.0539933443069458,True,False,2,0-0-1
1254219490,319,74,1,0.6619653542736205,0.6949926,0.6409996,351,318,Experienced history (101-500 prior),14613,43,Common skill (top 75%),0,False,1,True,1,True,0.05399298667907715,True,False,2,0-1-1
1802544621,1989,63,1,0.606726131076424,0.65667754,0.6607142,1997,1988,Extensive history (501+ prior),20900,28,Common skill (top 75%),0,False,1,True,1,True,0.053988078003318396,True,False,2,0-1-1
1089982968,34,24,0,0.6563148164433148,0.62983906,0.68382627,51,33,Developing history (21-50 prior),38740,138,Common skill (top 75%),0,True,1,False,1,False,0.053987205028533936,True,False,1,0-1-1
669807824,135,31,1,0.5406423437705149,0.594629,0.5671223,172,134,Experienced history (101-500 prior),22084,151,Common skill (top 75%),0,False,1,True,0,False,0.053986645925987786,True,False,1,0-1-0
77043001,133,96,1,0.643978474978546,0.64862365,0.69796443,197,132,Experienced history (101-500 prior),26082,72,Common skill (top 75%),0,False,1,True,1,True,0.05398595487680069,True,False,2,0-1-1
322486148,216,109,1,0.6447034028742011,0.6255887,0.59071755,236,215,Experienced history (101-500 prior),40169,89,Common skill (top 75%),0,False,1,True,1,True,0.05398584878179391,True,False,2,0-1-1
147556041,1050,97,0,0.6049639756520926,0.5830794,0.63706446,1066,1049,Extensive history (501+ prior),133820,73,Common skill (top 75%),0,True,0,True,1,False,0.05398505926132202,True,False,2,0-0-1
491124906,11,103,1,0.5908114493954831,0.56861764,0.6226022,88,10,Early history (6-20 prior),85060,8,Common skill (top 75%),0,False,0,False,1,True,0.05398458242416382,True,False,1,0-0-1
806083703,457,3,1,0.6049211958624157,0.62154216,0.5675693,461,456,Experienced history (101-500 prior),92824,106,Common skill (top 75%),0,False,1,True,0,False,0.053972840309143066,True,False,1,0-1-0
100303377,1476,20,1,0.6455834400046736,0.5916116,0.63761085,1478,1475,Extensive history (501+ prior),30246,133,Common skill (top 75%),0,False,1,True,1,True,0.05397181624063552,True,False,2,0-1-1
1164844883,343,52,1,0.5924820716334193,0.5777706,0.63173985,357,342,Experienced history (101-500 prior),18128,180,Common skill (top 75%),0,False,0,False,1,True,0.05396926403045654,True,False,1,0-0-1
1029650658,210,31,0,0.6052982565464146,0.625922,0.659264,286,209,Experienced history (101-500 prior),22084,151,Common skill (top 75%),0,True,1,False,1,False,0.05396577152594262,True,False,1,0-1-1
26476501,331,29,1,0.6277246493592934,0.6816891,0.6773775,390,330,Experienced history (101-500 prior),35585,148,Common skill (top 75%),0,False,1,True,1,True,0.053964434216908996,True,False,2,0-1-1
95044681,130,1,0,0.5952452248694224,0.6159017,0.649209,178,129,Experienced history (101-500 prior),66704,10,Common skill (top 75%),0,True,1,False,1,False,0.053963797652550216,True,False,1,0-1-1
1735729149,1976,114,0,0.5878281067021243,0.62725765,0.6417896,2013,1975,Extensive history (501+ prior),85562,96,Common skill (top 75%),0,True,1,False,1,False,0.05396150845214209,True,False,1,0-1-1
1351570891,80,21,1,0.5855079777884008,0.59137625,0.63946694,118,79,Established history (51-100 prior),25731,134,Common skill (top 75%),0,False,1,True,1,True,0.053958963568258134,True,False,2,0-1-1
1275715263,101,27,0,0.594321889052157,0.5403664,0.58413297,197,100,Established history (51-100 prior),12397,145,Rare skill (bottom 25%),0,True,0,True,1,False,0.05395547784305055,True,False,2,0-0-1
268205696,613,39,0,0.6626180250139393,0.64594674,0.6999016,700,612,Extensive history (501+ prior),39579,161,Common skill (top 75%),0,True,1,False,1,False,0.0539548397064209,True,False,1,0-1-1
324445870,106,1,0,0.5767776443700094,0.57331586,0.6272694,165,105,Experienced history (101-500 prior),66704,10,Common skill (top 75%),0,True,0,True,1,False,0.05395352840423584,True,False,2,0-0-1
1572802941,66,67,1,0.5852583273732127,0.6002788,0.54632545,107,65,Established history (51-100 prior),12139,34,Rare skill (bottom 25%),0,False,1,True,0,False,0.053953349590301514,True,False,1,0-1-0
842106389,260,99,1,0.663726841976324,0.6097756,0.65956235,297,259,Experienced history (101-500 prior),16523,75,Common skill (top 75%),0,False,1,True,1,True,0.05395123915878863,True,False,2,0-1-1
494982429,190,0,1,0.5761782830376143,0.58774143,0.63012904,259,189,Experienced history (101-500 prior),97814,1,Common skill (top 75%),0,False,0,False,1,True,0.053950756249952825,True,False,1,0-0-1
273880651,280,19,1,0.5475240318219161,0.57549566,0.60147387,334,279,Experienced history (101-500 prior),16500,132,Common skill (top 75%),0,False,0,False,1,True,0.05394983607130288,True,False,1,0-0-1
1287331153,420,34,1,0.6396878499108575,0.65871406,0.6936369,443,419,Experienced history (101-500 prior),20031,156,Common skill (top 75%),0,False,1,True,1,True,0.05394904431521674,True,False,2,0-1-1
622093883,2020,36,0,0.5918347561064057,0.6200874,0.6457835,2094,2019,Extensive history (501+ prior),25056,159,Common skill (top 75%),0,True,1,False,1,False,0.0539487278756805,True,False,1,0-1-1
1845558194,327,114,1,0.6601722964248443,0.65794134,0.71188897,376,326,Experienced history (101-500 prior),85562,96,Common skill (top 75%),0,False,1,True,1,True,0.053947627544403076,True,False,2,0-1-1
1545919613,136,83,0,0.5732953745094881,0.6272414,0.6205392,200,135,Experienced history (101-500 prior),121375,53,Common skill (top 75%),0,True,1,False,1,False,0.0539459985526457,True,False,1,0-1-1
885501801,54,1,0,0.5884937613444055,0.63913673,0.6424385,105,53,Established history (51-100 prior),66704,10,Common skill (top 75%),0,True,1,False,1,False,0.05394470997288581,True,False,1,0-1-1
1434232329,209,26,0,0.6642037223630426,0.610262,0.64493114,301,208,Experienced history (101-500 prior),259353,143,Common skill (top 75%),0,True,1,False,1,False,0.053941745644140005,True,False,1,0-1-1
586518310,212,24,1,0.6139893351715652,0.61491674,0.66793066,231,211,Experienced history (101-500 prior),38740,138,Common skill (top 75%),0,False,1,True,1,True,0.05394132746042335,True,False,2,0-1-1
2042235677,26,78,1,0.6359669329005804,0.62694436,0.6808853,118,25,Developing history (21-50 prior),24970,48,Common skill (top 75%),0,False,1,True,1,True,0.05394095182418823,True,False,2,0-1-1
1336937438,97,0,0,0.5882420723823771,0.642181,0.62010133,136,96,Established history (51-100 prior),97814,1,Common skill (top 75%),0,True,1,False,1,False,0.05393890686948444,True,False,1,0-1-1
1238150481,3089,4,1,0.5898692740211421,0.5491262,0.6030637,3142,3088,Extensive history (501+ prior),18814,108,Common skill (top 75%),0,False,0,False,1,True,0.05393749475479126,True,False,1,0-0-1
1586118550,530,88,0,0.6631906848754252,0.6469939,0.70092815,536,529,Extensive history (501+ prior),30791,60,Common skill (top 75%),0,True,1,False,1,False,0.05393427610397339,True,False,1,0-1-1
894800455,24,114,1,0.5665191497735146,0.6204531,0.5777614,30,23,Developing history (21-50 prior),85562,96,Common skill (top 75%),0,False,1,True,0,False,0.053933969504439516,True,False,1,0-1-0
1575703618,300,110,0,0.6134415834223879,0.6319907,0.6673736,347,299,Experienced history (101-500 prior),39494,9,Common skill (top 75%),0,True,1,False,1,False,0.053932014199529865,True,False,1,0-1-1
1327031114,14,30,0,0.5676549953844447,0.58562136,0.6215855,17,13,Early history (6-20 prior),13366,15,Rare skill (bottom 25%),0,True,0,True,1,False,0.05393049293495222,True,False,2,0-0-1
1508810022,51,24,0,0.6314677698894283,0.68539685,0.6550639,100,50,Developing history (21-50 prior),38740,138,Common skill (top 75%),0,True,1,False,1,False,0.05392908021967202,True,False,1,0-1-1
1950476753,587,26,0,0.6596142173445501,0.6989315,0.6450026,608,586,Extensive history (501+ prior),259353,143,Common skill (top 75%),0,True,1,False,1,False,0.053928911685943604,True,False,1,0-1-1
1177227948,56,99,0,0.6231492513369157,0.56922215,0.6075581,117,55,Established history (51-100 prior),16523,75,Common skill (top 75%),0,True,0,True,1,False,0.0539270991037919,True,False,2,0-0-1
1842033182,52,79,0,0.5693298617710885,0.5939185,0.6232536,64,51,Established history (51-100 prior),16990,49,Common skill (top 75%),0,True,1,False,1,False,0.05392372213699259,True,False,1,0-1-1
1541153393,141,15,0,0.6693866300208977,0.70731664,0.72330886,230,140,Experienced history (101-500 prior),16852,127,Common skill (top 75%),0,True,1,False,1,False,0.05392223123474804,True,False,1,0-1-1
1393820557,79,82,0,0.5699196200412605,0.59333104,0.5394115,100,78,Established history (51-100 prior),25240,52,Common skill (top 75%),0,True,1,False,0,True,0.05391955375671387,True,False,2,0-1-0
736169495,701,97,1,0.6498363316101256,0.7037532,0.67276454,740,700,Extensive history (501+ prior),133820,73,Common skill (top 75%),0,False,1,True,1,True,0.05391684174116229,True,False,2,0-1-1
1248073797,108,78,0,0.5751204520902489,0.53242517,0.5863383,156,107,Experienced history (101-500 prior),24970,48,Common skill (top 75%),0,True,0,True,1,False,0.053913116455078125,True,False,2,0-0-1
1430596097,128,83,1,0.637205281255102,0.6877026,0.6911176,195,127,Experienced history (101-500 prior),121375,53,Common skill (top 75%),0,False,1,True,1,True,0.053912303450250776,True,False,2,0-1-1
2139792665,167,24,1,0.6563148164433148,0.6024027,0.6054797,194,166,Experienced history (101-500 prior),38740,138,Common skill (top 75%),0,False,1,True,1,True,0.05391212937056089,True,False,2,0-1-1
2121318670,406,9,0,0.671271602290726,0.6890667,0.72518307,446,405,Experienced history (101-500 prior),28041,116,Common skill (top 75%),0,True,1,False,1,False,0.05391146741523711,True,False,1,0-1-1
1766170179,397,77,1,0.5785713228699217,0.63248014,0.6278261,475,396,Experienced history (101-500 prior),20222,47,Common skill (top 75%),0,False,1,True,1,True,0.05390882163081068,True,False,2,0-1-1
2088047593,56,26,1,0.6509436173476673,0.59703535,0.62365246,128,55,Established history (51-100 prior),259353,143,Common skill (top 75%),0,False,1,True,1,True,0.0539082689322925,True,False,2,0-1-1
1028568110,89,107,1,0.6092178469162933,0.56459385,0.6184999,172,88,Established history (51-100 prior),16785,85,Common skill (top 75%),0,False,0,False,1,True,0.053906023502349854,True,False,1,0-0-1
516596776,75,47,1,0.5995041271063373,0.6534098,0.6363235,78,74,Established history (51-100 prior),23559,174,Common skill (top 75%),0,False,1,True,1,True,0.05390565196547059,True,False,2,0-1-1
1497978178,140,32,1,0.5795863532816226,0.57383275,0.62773824,214,139,Experienced history (101-500 prior),25444,152,Common skill (top 75%),0,False,0,False,1,True,0.053905487060546875,True,False,1,0-0-1
1566285542,567,26,1,0.6640291725472789,0.6105525,0.6644578,634,566,Extensive history (501+ prior),259353,143,Common skill (top 75%),0,False,1,True,1,True,0.05390530824661255,True,False,2,0-1-1
522675112,228,63,1,0.602030855598876,0.65593505,0.6302075,273,227,Experienced history (101-500 prior),20900,28,Common skill (top 75%),0,False,1,True,1,True,0.0539041934581308,True,False,2,0-1-1
1984307809,553,91,1,0.6338831649063372,0.6259431,0.67984277,598,552,Extensive history (501+ prior),24105,64,Common skill (top 75%),0,False,1,True,1,True,0.05389964580535889,True,False,2,0-1-1
126197688,2004,62,0,0.6492949651583102,0.70319456,0.6586663,2070,2003,Extensive history (501+ prior),105938,27,Common skill (top 75%),0,True,1,False,1,False,0.05389959346214268,True,False,1,0-1-1
1943323565,173,62,0,0.6244770807712774,0.62381107,0.67771035,265,172,Experienced history (101-500 prior),105938,27,Common skill (top 75%),0,True,1,False,1,False,0.053899288177490234,True,False,1,0-1-1
1508810022,85,53,0,0.618587535143299,0.59823984,0.56468934,100,84,Established history (51-100 prior),25421,181,Common skill (top 75%),0,True,1,False,0,True,0.05389819693605413,True,False,2,0-1-0
1908725233,331,62,1,0.6142768252065948,0.66817427,0.6473787,355,330,Experienced history (101-500 prior),105938,27,Common skill (top 75%),0,False,1,True,1,True,0.05389744160859078,True,False,2,0-1-1
291761002,13,26,0,0.6359547359322587,0.63035816,0.58205837,20,12,Early history (6-20 prior),259353,143,Common skill (top 75%),0,True,1,False,0,True,0.053896365818885905,True,False,2,0-1-0
359649957,228,66,1,0.6230597016110239,0.6720937,0.67695457,237,227,Experienced history (101-500 prior),17188,33,Common skill (top 75%),0,False,1,True,1,True,0.0538948658213797,True,False,2,0-1-1
1239501994,117,91,1,0.5993604627120196,0.6532535,0.6274677,124,116,Experienced history (101-500 prior),24105,64,Common skill (top 75%),0,False,1,True,1,True,0.053893032981187194,True,False,2,0-1-1
50685628,146,83,0,0.6031938262187269,0.657085,0.6502209,183,145,Experienced history (101-500 prior),121375,53,Common skill (top 75%),0,True,1,False,1,False,0.05389117524993159,True,False,1,0-1-1
440574454,14,57,0,0.6694617866418051,0.6407171,0.69460434,110,13,Early history (6-20 prior),62921,2,Common skill (top 75%),0,True,1,False,1,False,0.053887248039245605,True,False,1,0-1-1
1759290794,1283,63,1,0.5954490708289478,0.6493332,0.64350903,1290,1282,Extensive history (501+ prior),20900,28,Common skill (top 75%),0,False,1,True,1,True,0.05388410816809197,True,False,2,0-1-1
718602794,13,111,1,0.6498998660150881,0.63446814,0.6883511,31,12,Early history (6-20 prior),63038,90,Common skill (top 75%),0,False,1,True,1,True,0.05388295650482178,True,False,2,0-1-1
1888995268,42,111,1,0.6498998660150881,0.5960174,0.63014406,59,41,Developing history (21-50 prior),63038,90,Common skill (top 75%),0,False,1,True,1,True,0.053882445723187455,True,False,2,0-1-1
1254219490,348,26,1,0.6347015592578067,0.6510269,0.68858,351,347,Experienced history (101-500 prior),259353,143,Common skill (top 75%),0,False,1,True,1,True,0.05387841730087861,True,False,2,0-1-1
882369423,11,1,1,0.545293664022725,0.5859504,0.5991694,17,10,Early history (6-20 prior),66704,10,Common skill (top 75%),0,False,0,False,1,True,0.05387570948954301,True,False,1,0-0-1
167245189,85,83,1,0.5770018743223831,0.620949,0.5670734,119,84,Established history (51-100 prior),121375,53,Common skill (top 75%),0,False,1,True,0,False,0.05387556552886963,True,False,1,0-1-0
1426120405,266,14,0,0.6700270147636397,0.66840214,0.61615235,267,265,Experienced history (101-500 prior),23448,125,Common skill (top 75%),0,True,1,False,1,False,0.05387466862945389,True,False,1,0-1-1
967784051,16,57,1,0.6694617866418051,0.70574886,0.72333354,76,15,Early history (6-20 prior),62921,2,Common skill (top 75%),0,False,1,True,1,True,0.05387175093677765,True,False,2,0-1-1
875656442,2259,21,0,0.5970158641690316,0.54394674,0.5978177,2297,2258,Extensive history (501+ prior),25731,134,Common skill (top 75%),0,True,0,True,1,False,0.053870975971221924,True,False,2,0-0-1
491914490,33,78,0,0.6105834274249523,0.55671287,0.609567,74,32,Developing history (21-50 prior),24970,48,Common skill (top 75%),0,True,0,True,1,False,0.053870561595484534,True,False,2,0-0-1
1151539887,300,114,1,0.6690893815760794,0.65645766,0.710326,328,299,Experienced history (101-500 prior),85562,96,Common skill (top 75%),0,False,1,True,1,True,0.05386835336685181,True,False,2,0-1-1
1158032246,20,96,1,0.6182128763500329,0.620117,0.56624985,25,19,Early history (6-20 prior),26082,72,Common skill (top 75%),0,False,1,True,0,False,0.0538671612739563,True,False,1,0-1-0
1302285836,733,75,1,0.5973795892224016,0.619731,0.6512464,811,732,Extensive history (501+ prior),19198,44,Common skill (top 75%),0,False,1,True,1,True,0.05386683926728342,True,False,2,0-1-1
373551263,96,21,0,0.5855079777884008,0.6393737,0.6172183,149,95,Established history (51-100 prior),25731,134,Common skill (top 75%),0,True,1,False,1,False,0.05386574190382942,True,False,1,0-1-1
2120437759,1114,57,1,0.6709677022913485,0.6171041,0.62395453,1163,1113,Extensive history (501+ prior),62921,2,Common skill (top 75%),0,False,1,True,1,True,0.05386358918938927,True,False,2,0-1-1
1225914558,88,93,0,0.6538318052102767,0.6227739,0.6766375,109,87,Established history (51-100 prior),19551,66,Common skill (top 75%),0,True,1,False,1,False,0.053863584995269775,True,False,1,0-1-1
1840911661,24,107,0,0.6092178469162933,0.62839943,0.66308016,31,23,Developing history (21-50 prior),16785,85,Common skill (top 75%),0,True,1,False,1,False,0.05386230893316346,True,False,1,0-1-1
169581485,242,36,0,0.6425275811772526,0.67973024,0.6963897,252,241,Experienced history (101-500 prior),25056,159,Common skill (top 75%),0,True,1,False,1,False,0.053862093963128244,True,False,1,0-1-1
1934130345,23,30,0,0.5676549953844447,0.5887994,0.6215157,38,22,Developing history (21-50 prior),13366,15,Rare skill (bottom 25%),0,True,0,True,1,False,0.05386069589592024,True,False,2,0-0-1
1899554304,442,109,0,0.6157886504628011,0.66393477,0.61007535,465,441,Experienced history (101-500 prior),40169,89,Common skill (top 75%),0,True,1,False,1,False,0.0538594126701355,True,False,1,0-1-1
2012798379,251,21,1,0.5968749745758123,0.6507331,0.64531296,297,250,Experienced history (101-500 prior),25731,134,Common skill (top 75%),0,False,1,True,1,True,0.053858138713067105,True,False,2,0-1-1
2018805304,57,40,0,0.6121981108902144,0.5946026,0.6484593,106,56,Established history (51-100 prior),21756,166,Common skill (top 75%),0,True,1,False,1,False,0.053856730461120605,True,False,1,0-1-1
518815260,38,114,1,0.5398958455109266,0.5581594,0.59374845,54,37,Developing history (21-50 prior),85562,96,Common skill (top 75%),0,False,0,False,1,True,0.05385260476830922,True,False,1,0-0-1
352591792,185,3,0,0.6148935266359878,0.66874236,0.61619455,238,184,Experienced history (101-500 prior),92824,106,Common skill (top 75%),0,True,1,False,1,False,0.05384883204855195,True,False,1,0-1-1
1598791376,26,1,1,0.6650987061838284,0.7189453,0.67580956,31,25,Developing history (21-50 prior),66704,10,Common skill (top 75%),0,False,1,True,1,True,0.053846618237100574,True,False,2,0-1-1
867873767,1263,26,1,0.6314308702069814,0.6852767,0.63562363,1264,1262,Extensive history (501+ prior),259353,143,Common skill (top 75%),0,False,1,True,1,True,0.053845816938251745,True,False,2,0-1-1
1254219490,335,96,1,0.6654015385657754,0.61155826,0.6517966,351,334,Experienced history (101-500 prior),26082,72,Common skill (top 75%),0,False,1,True,1,True,0.05384328003229766,True,False,2,0-1-1
1073367853,30,80,0,0.6374610623680786,0.6175701,0.67141175,50,29,Developing history (21-50 prior),19989,50,Common skill (top 75%),0,True,1,False,1,False,0.05384165048599243,True,False,1,0-1-1
186274420,125,105,1,0.6511678559937147,0.59732777,0.6168008,194,124,Experienced history (101-500 prior),117806,82,Common skill (top 75%),0,False,1,True,1,True,0.05384008719107192,True,False,2,0-1-1
1405293746,134,97,1,0.5927674505175305,0.6381846,0.646607,218,133,Experienced history (101-500 prior),133820,73,Common skill (top 75%),0,False,1,True,1,True,0.05383953123677243,True,False,2,0-1-1
1342666058,8,29,1,0.6237332170316898,0.60424274,0.5698946,12,7,Early history (6-20 prior),35585,148,Common skill (top 75%),0,False,1,True,0,False,0.05383860519621009,True,False,1,0-1-0
305248084,1595,79,0,0.6079920801354561,0.6062462,0.55415624,1602,1594,Extensive history (501+ prior),16990,49,Common skill (top 75%),0,True,1,False,0,True,0.05383583633433919,True,False,2,0-1-0
1336022908,89,0,1,0.5840469709252725,0.619255,0.6378815,181,88,Established history (51-100 prior),97814,1,Common skill (top 75%),0,False,1,True,1,True,0.05383454648500585,True,False,2,0-1-1
1908725233,304,31,1,0.627602189145099,0.5908849,0.5737689,355,303,Experienced history (101-500 prior),22084,151,Common skill (top 75%),0,False,1,True,0,False,0.053833275399218894,True,False,1,0-1-0
1982448565,64,95,0,0.6064105922789316,0.6602421,0.6098856,89,63,Established history (51-100 prior),29451,7,Common skill (top 75%),0,True,1,False,1,False,0.05383148840954499,True,False,1,0-1-1
1176382287,58,0,1,0.5667176333723177,0.60622,0.62054515,119,57,Established history (51-100 prior),97814,1,Common skill (top 75%),0,False,1,True,1,True,0.053827515477169574,True,False,2,0-1-1
1120596126,35,90,1,0.668454154565403,0.70572966,0.6519033,81,34,Developing history (21-50 prior),99789,62,Common skill (top 75%),0,False,1,True,1,True,0.05382639169692993,True,False,2,0-1-1
1393785962,34,83,0,0.5926073404670792,0.6060185,0.5521939,70,33,Developing history (21-50 prior),121375,53,Common skill (top 75%),0,True,1,False,0,True,0.05382460355758667,True,False,2,0-1-0
169581485,219,75,1,0.5799992759859421,0.6105256,0.6338238,252,218,Experienced history (101-500 prior),19198,44,Common skill (top 75%),0,False,1,True,1,True,0.05382453602196191,True,False,2,0-1-1
2006242700,14,111,1,0.6498998660150881,0.59607667,0.62343043,16,13,Early history (6-20 prior),63038,90,Common skill (top 75%),0,False,1,True,1,True,0.05382319870628072,True,False,2,0-1-1
1852938115,29,83,1,0.6141382877794638,0.6424745,0.58865356,31,28,Developing history (21-50 prior),121375,53,Common skill (top 75%),0,False,1,True,1,True,0.053820908069610596,True,False,2,0-1-1
675102970,13,26,0,0.6493542373395692,0.5955364,0.61009413,73,12,Early history (6-20 prior),259353,143,Common skill (top 75%),0,True,1,False,1,False,0.053817826531005974,True,False,1,0-1-1
1784319893,141,21,1,0.5718426635179773,0.6256586,0.6179426,142,140,Experienced history (101-500 prior),25731,134,Common skill (top 75%),0,False,1,True,1,True,0.05381590820214599,True,False,2,0-1-1
1842033182,9,84,1,0.5940959726065973,0.6050364,0.5512245,64,8,Early history (6-20 prior),15490,54,Common skill (top 75%),0,False,1,True,0,False,0.053811848163604736,True,False,1,0-1-0
1038524921,73,103,1,0.5772614015014097,0.5816845,0.6310697,135,72,Established history (51-100 prior),85060,8,Common skill (top 75%),0,False,0,False,1,True,0.053808318290002655,True,False,1,0-0-1
161949379,109,99,1,0.6384051833137141,0.61271405,0.6665199,156,108,Experienced history (101-500 prior),16523,75,Common skill (top 75%),0,False,1,True,1,True,0.05380582809448242,True,False,2,0-1-1
